,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013,2019-09-19,32861549.49616932,32665934.95214204,35668060.39006035,32861549.49616932,32861549.49616932,1319663.5336630922,1319663.5336630922,1319663.5336630922,648037.5147055967,648037.5147055967,648037.5147055967,671626.0189574955,671626.0189574955,671626.0189574955,0.0,0.0,0.0,34181213.029832415
2014,2019-09-20,32878285.194225777,32749974.838336702,35594054.37279891,32878285.194225777,32878285.194225777,1286392.9427751258,1286392.9427751258,1286392.9427751258,645406.8827375539,645406.8827375539,645406.8827375539,640986.0600375722,640986.0600375722,640986.0600375722,0.0,0.0,0.0,34164678.1370009
2015,2019-09-23,32928492.288395148,32700545.90773465,35562368.99112026,32928492.288395148,32928492.288395148,1195879.1365616713,1195879.1365616713,1195879.1365616713,641098.2329863542,641098.2329863542,641098.2329863542,554780.903575317,554780.903575317,554780.903575317,0.0,0.0,0.0,34124371.42495682
2016,2019-09-24,32945227.986451603,32693502.409908365,35687769.35712473,32945227.986451603,32945227.986451603,1176478.3868320084,1176478.3868320084,1176478.3868320084,647695.6421779178,647695.6421779178,647695.6421779178,528782.7446540906,528782.7446540906,528782.7446540906,0.0,0.0,0.0,34121706.37328361
2017,2019-09-25,32961963.684508063,32668128.15486426,35656563.751317,32961963.684508063,32961963.684508063,1143118.9151133678,1143118.9151133678,1143118.9151133678,638617.2151337249,638617.2151337249,638617.2151337249,504501.69997964293,504501.69997964293,504501.69997964293,0.0,0.0,0.0,34105082.59962143
2018,2019-09-26,32978699.382564522,32631280.635820907,35616853.412223704,32978699.382564522,32978699.382564522,1130139.8579184136,1130139.8579184136,1130139.8579184136,648037.5147050307,648037.5147050307,648037.5147050307,482102.3432133829,482102.3432133829,482102.3432133829,0.0,0.0,0.0,34108839.240482934
2019,2019-09-27,32995435.080620974,32600399.382068913,35478333.31769037,32995435.080620974,32995435.080620974,1107124.5138783772,1107124.5138783772,1107124.5138783772,645406.8827409126,645406.8827409126,645406.8827409126,461717.6311374645,461717.6311374645,461717.6311374645,0.0,0.0,0.0,34102559.59449935
2020,2019-09-30,33045642.174790345,32754857.90317858,35666425.31406676,33045642.174790345,33045642.174790345,1054593.8572623627,1054593.8572623627,1054593.8572623627,641098.2329879306,641098.2329879306,641098.2329879306,413495.6242744321,413495.6242744321,413495.6242744321,0.0,0.0,0.0,34100236.03205271
2021,2019-10-01,33062377.872846805,32724944.430006884,35471248.2628941,33062377.872846805,33062377.872846805,1049548.0284218562,1049548.0284218562,1049548.0284218562,647695.6421784788,647695.6421784788,647695.6421784788,401852.38624337723,401852.38624337723,401852.38624337723,0.0,0.0,0.0,34111925.90126866
2022,2019-10-02,33079113.570903264,32612573.449148066,35623004.46124988,33079113.570903264,33079113.570903264,1031023.1147710936,1031023.1147710936,1031023.1147710936,638617.2151337327,638617.2151337327,638617.2151337327,392405.89963736094,392405.89963736094,392405.89963736094,0.0,0.0,0.0,34110136.685674354
2023,2019-10-03,33095849.268959716,32572182.060214277,35581914.47618183,33095849.268959716,33095849.268959716,1033137.4716367959,1033137.4716367959,1033137.4716367959,648037.5147047836,648037.5147047836,648037.5147047836,385099.95693201246,385099.95693201246,385099.95693201246,0.0,0.0,0.0,34128986.74059651
2024,2019-10-04,33112584.967016175,32574623.767426707,35613354.27002187,33112584.967016175,33112584.967016175,1025257.1941033758,1025257.1941033758,1025257.1941033758,645406.882737734,645406.882737734,645406.882737734,379850.31136564165,379850.31136564165,379850.31136564165,0.0,0.0,0.0,34137842.16111955
2025,2019-10-07,33162792.061185542,32672786.784273226,35687022.906648606,33162792.061185542,33162792.061185542,1016311.980141826,1016311.980141826,1016311.980141826,641098.2329861773,641098.2329861773,641098.2329861773,375213.7471556485,375213.7471556485,375213.7471556485,0.0,0.0,0.0,34179104.04132737
2026,2019-10-08,33179527.759242002,32807122.21046142,35678413.72566322,33179527.759242002,33179527.759242002,1024546.0424991644,1024546.0424991644,1024546.0424991644,647695.6421778376,647695.6421778376,647695.6421778376,376850.400321327,376850.400321327,376850.400321327,0.0,0.0,0.0,34204073.80174117
2027,2019-10-09,33196263.45729846,32752371.253922865,35615935.86691408,33196263.45729846,33196263.45729846,1018385.3666073565,1018385.3666073565,1018385.3666073565,638617.2151337278,638617.2151337278,638617.2151337278,379768.15147362876,379768.15147362876,379768.15147362876,0.0,0.0,0.0,34214648.82390582
2028,2019-10-10,33212999.155354913,32763633.06680116,35642188.23028459,33212999.155354913,33212999.155354913,1031794.051332542,1031794.051332542,1031794.051332542,648037.5147054233,648037.5147054233,648037.5147054233,383756.53662711865,383756.53662711865,383756.53662711865,0.0,0.0,0.0,34244793.20668746
2029,2019-10-11,33229734.853411373,32900163.15165357,35727193.107191645,33229734.853411373,33229734.853411373,1033999.1134672308,1033999.1134672308,1033999.1134672308,645406.8827410927,645406.8827410927,645406.8827410927,388592.23072613805,388592.23072613805,388592.23072613805,0.0,0.0,0.0,34263733.9668786
2030,2019-10-14,33279941.947580744,32850659.026169576,35792013.91263924,33279941.947580744,33279941.947580744,1046909.3605541972,1046909.3605541972,1046909.3605541972,641098.2329861404,641098.2329861404,641098.2329861404,405811.1275680568,405811.1275680568,405811.1275680568,0.0,0.0,0.0,34326851.30813494
2031,2019-10-15,33296677.645637203,32725276.27502439,35854645.13722896,33296677.645637203,33296677.645637203,1059331.93914669,1059331.93914669,1059331.93914669,647695.6421771965,647695.6421771965,647695.6421771965,411636.2969694937,411636.2969694937,411636.2969694937,0.0,0.0,0.0,34356009.5847839
2032,2019-10-16,33313413.343693655,33017470.438030075,35807488.49552491,33313413.343693655,33313413.343693655,1055707.8670806526,1055707.8670806526,1055707.8670806526,638617.2151337229,638617.2151337229,638617.2151337229,417090.65194692963,417090.65194692963,417090.65194692963,0.0,0.0,0.0,34369121.21077431
2033,2019-10-17,33330149.041750114,32830996.260031607,35880721.96322074,33330149.041750114,33330149.041750114,1069966.7116642646,1069966.7116642646,1069966.7116642646,648037.5147060631,648037.5147060631,648037.5147060631,421929.1969582014,421929.1969582014,421929.1969582014,0.0,0.0,0.0,34400115.75341438
2034,2019-10-18,33346884.739806574,32868541.804667857,35875652.505569905,33346884.739806574,33346884.739806574,1071319.8183473658,1071319.8183473658,1071319.8183473658,645406.8827428469,645406.8827428469,645406.8827428469,425912.935604519,425912.935604519,425912.935604519,0.0,0.0,0.0,34418204.55815394
2035,2019-10-21,33397091.83397595,33018233.38860737,35748662.392476626,33397091.83397595,33397091.83397595,1071591.9580089678,1071591.9580089678,1071591.9580089678,641098.2329860005,641098.2329860005,641098.2329860005,430493.7250229673,430493.7250229673,430493.7250229673,0.0,0.0,0.0,34468683.791984916
2036,2019-10-22,33413827.532032408,33040294.819664553,36010118.16120133,33413827.532032408,33413827.532032408,1076580.8878646141,1076580.8878646141,1076580.8878646141,647695.6421774538,647695.6421774538,647695.6421774538,428885.2456871603,428885.2456871603,428885.2456871603,0.0,0.0,0.0,34490408.41989702
2037,2019-10-23,33430563.230088864,33069264.726588063,35926697.69613688,33430563.230088864,33430563.230088864,1064030.5101825595,1064030.5101825595,1064030.5101825595,638617.2151337307,638617.2151337307,638617.2151337307,425413.295048829,425413.295048829,425413.295048829,0.0,0.0,0.0,34494593.74027142
2038,2019-10-24,33447298.92814532,33039321.93934357,36020975.633851334,33447298.92814532,33447298.92814532,1067969.2652912673,1067969.2652912673,1067969.2652912673,648037.5147054972,648037.5147054972,648037.5147054972,419931.75058577,419931.75058577,419931.75058577,0.0,0.0,0.0,34515268.193436585
2039,2019-10-25,33464034.626201775,33100228.571728766,36112416.49567586,33464034.626201775,33464034.626201775,1057725.4308358754,1057725.4308358754,1057725.4308358754,645406.8827412728,645406.8827412728,645406.8827412728,412318.54809460265,412318.54809460265,412318.54809460265,0.0,0.0,0.0,34521760.05703765
2040,2019-10-28,33514241.720371146,33022051.794589795,35880267.24884743,33514241.720371146,33514241.720371146,1016966.652286811,1016966.652286811,1016966.652286811,641098.2329826342,641098.2329826342,641098.2329826342,375868.41930417676,375868.41930417676,375868.41930417676,0.0,0.0,0.0,34531208.372657955
2041,2019-10-29,33530977.418427605,33105620.229586236,36097855.7244379,33530977.418427605,33530977.418427605,1006747.1691089101,1006747.1691089101,1006747.1691089101,647695.6421780151,647695.6421780151,647695.6421780151,359051.5269308951,359051.5269308951,359051.5269308951,0.0,0.0,0.0,34537724.587536514
2042,2019-10-30,33547713.116484057,33044242.206765085,36025462.02050482,33547713.116484057,33547713.116484057,978528.527290178,978528.527290178,978528.527290178,638617.2151337257,638617.2151337257,638617.2151337257,339911.3121564523,339911.3121564523,339911.3121564523,0.0,0.0,0.0,34526241.643774234
2043,2019-10-31,33564448.81454052,32981975.60182106,35965578.270480655,33564448.81454052,33564448.81454052,966537.2332924167,966537.2332924167,966537.2332924167,648037.5147052499,648037.5147052499,648037.5147052499,318499.7185871668,318499.7185871668,318499.7185871668,0.0,0.0,0.0,34530986.047832936
2044,2019-11-01,33581184.51259697,32998092.608716365,36019126.99971443,33581184.51259697,33581184.51259697,940305.8253352575,940305.8253352575,940305.8253352575,645406.8827396991,645406.8827396991,645406.8827396991,294898.94259555836,294898.94259555836,294898.94259555836,0.0,0.0,0.0,34521490.33793223
2045,2019-11-04,33631391.60676634,33066355.88284127,35964347.59910596,33631391.60676634,33631391.60676634,853312.6152679065,853312.6152679065,853312.6152679065,641098.2329842105,641098.2329842105,641098.2329842105,212214.3822836961,212214.3822836961,212214.3822836961,0.0,0.0,0.0,34484704.22203425
2046,2019-11-05,33648127.3048228,33001886.14276174,35903584.76236378,33648127.3048228,33648127.3048228,828936.4800540122,828936.4800540122,828936.4800540122,647695.6421773739,647695.6421773739,647695.6421773739,181240.83787663843,181240.83787663843,181240.83787663843,0.0,0.0,0.0,34477063.784876816
2047,2019-11-06,33664863.002879255,32909737.395474758,35951651.65835592,33664863.002879255,33664863.002879255,787509.7373027429,787509.7373027429,787509.7373027429,638617.2151337276,638617.2151337276,638617.2151337276,148892.52216901514,148892.52216901514,148892.52216901514,0.0,0.0,0.0,34452372.740182
2048,2019-11-07,33681598.700935714,33054817.251551405,35974762.26027392,33681598.700935714,33681598.700935714,763433.2695723396,763433.2695723396,763433.2695723396,648037.5147055709,648037.5147055709,648037.5147055709,115395.75486676859,115395.75486676859,115395.75486676859,0.0,0.0,0.0,34445031.970508054
2049,2019-11-08,33698334.39899217,32929432.919622988,35950050.16448214,33698334.39899217,33698334.39899217,726396.9513761087,726396.9513761087,726396.9513761087,645406.8827430579,645406.8827430579,645406.8827430579,80990.06863305076,80990.06863305076,80990.06863305076,0.0,0.0,0.0,34424731.35036828
2050,2019-11-11,33748541.493161544,32938584.743919995,35850233.70328666,33748541.493161544,33748541.493161544,615922.0441255517,615922.0441255517,615922.0441255517,641098.2329857867,641098.2329857867,641098.2329857867,-25176.18886023494,-25176.18886023494,-25176.18886023494,0.0,0.0,0.0,34364463.53728709
2051,2019-11-12,33765277.191217996,32892057.138937425,35904714.1028699,33765277.191217996,33765277.191217996,586987.0601233686,586987.0601233686,586987.0601233686,647695.6421767325,647695.6421767325,647695.6421767325,-60708.58205336401,-60708.58205336401,-60708.58205336401,0.0,0.0,0.0,34352264.251341365
2052,2019-11-13,33782012.88927446,32782093.800265104,35802778.21618898,33782012.88927446,33782012.88927446,542710.2181900473,542710.2181900473,542710.2181900473,638617.2151337228,638617.2151337228,638617.2151337228,-95906.9969436754,-95906.9969436754,-95906.9969436754,0.0,0.0,0.0,34324723.10746451
2053,2019-11-14,33798748.587330915,32860970.41832742,35797603.20008805,33798748.587330915,33798748.587330915,517491.59682587197,517491.59682587197,517491.59682587197,648037.5147041178,648037.5147041178,648037.5147041178,-130545.91787824586,-130545.91787824586,-130545.91787824586,0.0,0.0,0.0,34316240.18415679
2054,2019-11-15,33815484.28538737,32743893.916799735,35686076.98318007,33815484.28538737,33815484.28538737,480989.01401402586,480989.01401402586,480989.01401402586,645406.8827414841,645406.8827414841,645406.8827414841,-164417.86872745832,-164417.86872745832,-164417.86872745832,0.0,0.0,0.0,34296473.299401395
2055,2019-11-18,33865691.37955674,32759337.583046127,35667723.67610627,33865691.37955674,33865691.37955674,381391.9816788123,381391.9816788123,381391.9816788123,641098.2329873631,641098.2329873631,641098.2329873631,-259706.25130855088,-259706.25130855088,-259706.25130855088,0.0,0.0,0.0,34247083.36123555
2056,2019-11-19,33882427.077613205,32765319.11823572,35735112.52606398,33882427.077613205,33882427.077613205,358773.231188847,358773.231188847,358773.231188847,647695.6421781927,647695.6421781927,647695.6421781927,-288922.41098934575,-288922.41098934575,-288922.41098934575,0.0,0.0,0.0,34241200.30880205
2057,2019-11-20,33899162.775669664,32748260.182566132,35613583.59761617,33899162.775669664,33899162.775669664,321894.07890438085,321894.07890438085,321894.07890438085,638617.2151337303,638617.2151337303,638617.2151337303,-316723.1362293495,-316723.1362293495,-316723.1362293495,0.0,0.0,0.0,34221056.85457405
2058,2019-11-21,33952171.957691096,32796511.373628203,35811059.77451275,33952171.957691096,33952171.957691096,304965.75121850835,304965.75121850835,304965.75121850835,648037.5147038708,648037.5147038708,648037.5147038708,-343071.7634853624,-343071.7634853624,-343071.7634853624,0.0,0.0,0.0,34257137.7089096
2059,2019-11-22,34005181.13971255,32839252.11128085,35698641.02375241,34005181.13971255,34005181.13971255,277442.5623842385,277442.5623842385,277442.5623842385,645406.8827399103,645406.8827399103,645406.8827399103,-367964.3203556718,-367964.3203556718,-367964.3203556718,0.0,0.0,0.0,34282623.70209679
2060,2019-11-25,34164208.685776904,32905779.48997399,35944935.26946061,34164208.685776904,34164208.685776904,206766.5343093303,206766.5343093303,206766.5343093303,641098.2329839966,641098.2329839966,641098.2329839966,-434331.6986746663,-434331.6986746663,-434331.6986746663,0.0,0.0,0.0,34370975.22008623
2061,2019-11-26,34217217.86779836,32930557.612464912,35886703.10488361,34217217.86779836,34217217.86779836,193729.98112373266,193729.98112373266,193729.98112373266,647695.6421766522,647695.6421766522,647695.6421766522,-453965.66105291946,-453965.66105291946,-453965.66105291946,0.0,0.0,0.0,34410947.84892209
2062,2019-11-27,34270227.04981979,33100550.1194261,35829541.49518153,34270227.04981979,34270227.04981979,166062.65424048732,166062.65424048732,166062.65424048732,638617.2151337255,638617.2151337255,638617.2151337255,-472554.56089323823,-472554.56089323823,-472554.56089323823,0.0,0.0,0.0,34436289.70406028
2063,2019-11-28,34323236.23184125,32948326.309034005,35936538.82762391,34323236.23184125,34323236.23184125,157793.2796219116,157793.2796219116,157793.2796219116,648037.5147053975,648037.5147053975,648037.5147053975,-490244.23508348595,-490244.23508348595,-490244.23508348595,0.0,0.0,0.0,34481029.511463165
2064,2019-11-29,34376245.41386268,33055015.992952682,35803150.858003125,34376245.41386268,34376245.41386268,138215.638162909,138215.638162909,138215.638162909,645406.8827383366,645406.8827383366,645406.8827383366,-507191.2445754276,-507191.2445754276,-507191.2445754276,0.0,0.0,0.0,34514461.052025594
2065,2019-12-02,34535272.95992703,33162092.996690314,36216877.75977223,34535272.95992703,34535272.95992703,85910.44887926926,85910.44887926926,85910.44887926926,641098.2329839596,641098.2329839596,641098.2329839596,-555187.7841046903,-555187.7841046903,-555187.7841046903,0.0,0.0,0.0,34621183.4088063
2066,2019-12-03,34588282.14194849,33302938.99772213,36090920.071711935,34588282.14194849,34588282.14194849,76944.3424365606,76944.3424365606,76944.3424365606,647695.6421769101,647695.6421769101,647695.6421769101,-570751.2997403494,-570751.2997403494,-570751.2997403494,0.0,0.0,0.0,34665226.48438505
2067,2019-12-04,34641291.323969945,33237004.102030344,36159582.945958145,34641291.323969945,34641291.323969945,52295.37315562861,52295.37315562861,52295.37315562861,638617.2151337266,638617.2151337266,638617.2151337266,-586321.8419780979,-586321.8419780979,-586321.8419780979,0.0,0.0,0.0,34693586.69712558
2068,2019-12-05,34694300.505991384,33213751.277098853,36201455.84511274,34694300.505991384,34694300.505991384,46033.343056863545,46033.343056863545,46033.343056863545,648037.5147039444,648037.5147039444,648037.5147039444,-602004.1716470809,-602004.1716470809,-602004.1716470809,0.0,0.0,0.0,34740333.84904825
2069,2019-12-06,34747309.68801284,33279957.146576867,36219013.95139609,34747309.68801284,34747309.68801284,27530.37508747393,27530.37508747393,27530.37508747393,645406.8827416953,645406.8827416953,645406.8827416953,-617876.5076542214,-617876.5076542214,-617876.5076542214,0.0,0.0,0.0,34774840.063100316
2070,2019-12-09,34906337.234077185,33516816.646214407,36354661.13328689,34906337.234077185,34906337.234077185,-25845.203487451283,-25845.203487451283,-25845.203487451283,641098.2329871495,641098.2329871495,641098.2329871495,-666943.4364746007,-666943.4364746007,-666943.4364746007,0.0,0.0,0.0,34880492.03058974
2071,2019-12-10,34959346.416098624,33394618.634471368,36379561.46481723,34959346.416098624,34959346.416098624,-36015.832875619766,-36015.832875619766,-36015.832875619766,647695.6421762687,647695.6421762687,647695.6421762687,-683711.4750518886,-683711.4750518886,-683711.4750518886,0.0,0.0,0.0,34923330.58322301
2072,2019-12-11,35012355.59812008,33624547.86152518,36404527.0720199,35012355.59812008,35012355.59812008,-61942.0516787865,-61942.0516787865,-61942.0516787865,638617.2151337276,638617.2151337276,638617.2151337276,-700559.2668125142,-700559.2668125142,-700559.2668125142,0.0,0.0,0.0,34950413.546441294
2073,2019-12-12,35065364.78014153,33547752.24912518,36514072.690565035,35065364.78014153,35065364.78014153,-69319.40725959961,-69319.40725959961,-69319.40725959961,648037.5147045843,648037.5147045843,648037.5147045843,-717356.9219641839,-717356.9219641839,-717356.9219641839,0.0,0.0,0.0,34996045.372881934
2074,2019-12-13,35118373.96216297,33522220.81992981,36445449.081131406,35118373.96216297,35118373.96216297,-88534.02152399115,-88534.02152399115,-88534.02152399115,645406.8827385167,645406.8827385167,645406.8827385167,-733940.9042625079,-733940.9042625079,-733940.9042625079,0.0,0.0,0.0,35029839.94063898
2075,2019-12-16,35277401.50822732,33589799.61443088,36635601.16661451,35277401.50822732,35277401.50822732,-139244.19714788208,-139244.19714788208,-139244.19714788208,641098.232983783,641098.232983783,641098.232983783,-780342.4301316651,-780342.4301316651,-780342.4301316651,0.0,0.0,0.0,35138157.311079435
2076,2019-12-17,35330410.69024877,33771178.20441169,36584760.67448587,35330410.69024877,35330410.69024877,-146195.94048855433,-146195.94048855433,-146195.94048855433,647695.6421768299,647695.6421768299,647695.6421768299,-793891.5826653842,-793891.5826653842,-793891.5826653842,0.0,0.0,0.0,35184214.74976022
2077,2019-12-18,35383419.872270234,33824682.2629535,36688928.05314188,35383419.872270234,35383419.872270234,-167428.02992076793,-167428.02992076793,-167428.02992076793,638617.2151337294,638617.2151337294,638617.2151337294,-806045.2450544974,-806045.2450544974,-806045.2450544974,0.0,0.0,0.0,35215991.84234947
2078,2019-12-19,35436429.054291666,33783309.488557875,36804351.61860333,35436429.054291666,35436429.054291666,-168496.23431766432,-168496.23431766432,-168496.23431766432,648037.5147043372,648037.5147043372,648037.5147043372,-816533.7490220015,-816533.7490220015,-816533.7490220015,0.0,0.0,0.0,35267932.819974
2079,2019-12-20,35489438.23631312,33852620.09623465,36685477.40631834,35489438.23631312,35489438.23631312,-179685.2872328605,-179685.2872328605,-179685.2872328605,645406.8827385479,645406.8827385479,645406.8827385479,-825092.1699714083,-825092.1699714083,-825092.1699714083,0.0,0.0,0.0,35309752.94908026
2080,2019-12-23,35648465.782377474,33941728.22595854,36956138.995640084,35648465.782377474,35648465.782377474,-195663.90236078456,-195663.90236078456,-195663.90236078456,641098.2329853594,641098.2329853594,641098.2329853594,-836762.135346144,-836762.135346144,-836762.135346144,0.0,0.0,0.0,35452801.88001669
2081,2019-12-24,35701474.964398906,34002309.4684137,36874809.79138207,35701474.964398906,35701474.964398906,-187603.9813162386,-187603.9813162386,-187603.9813162386,647695.6421761888,647695.6421761888,647695.6421761888,-835299.6234924273,-835299.6234924273,-835299.6234924273,0.0,0.0,0.0,35513870.98308267
2082,2019-12-25,35754484.14642036,34050233.91442397,36957661.78016601,35754484.14642036,35754484.14642036,-192286.370906485,-192286.370906485,-192286.370906485,638617.2151337245,638617.2151337245,638617.2151337245,-830903.5860402095,-830903.5860402095,-830903.5860402095,0.0,0.0,0.0,35562197.77551387
2083,2019-12-26,35807493.32844182,34267737.19933399,37182284.01969218,35807493.32844182,35807493.32844182,-175444.70287274738,-175444.70287274738,-175444.70287274738,648037.5147046581,648037.5147046581,648037.5147046581,-823482.2175774055,-823482.2175774055,-823482.2175774055,0.0,0.0,0.0,35632048.625569075
2084,2019-12-27,35860502.51046325,34195565.81969909,37133610.62729822,35860502.51046325,35860502.51046325,-167584.67376290084,-167584.67376290084,-167584.67376290084,645406.8827385791,645406.8827385791,645406.8827385791,-812991.5565014798,-812991.5565014798,-812991.5565014798,0.0,0.0,0.0,35692917.83670035
2085,2019-12-30,36019530.0565276,34398993.77266478,37346135.43771065,36019530.0565276,36019530.0565276,-122336.89329187693,-122336.89329187693,-122336.89329187693,641098.2329836062,641098.2329836062,641098.2329836062,-763435.1262754832,-763435.1262754832,-763435.1262754832,0.0,0.0,0.0,35897193.163235724
2086,2019-12-31,36072539.23854908,34551729.64310389,37500055.091770455,36072539.23854908,36072539.23854908,-93565.92915300454,-93565.92915300454,-93565.92915300454,647695.6421764464,647695.6421764464,647695.6421764464,-741261.5713294509,-741261.5713294509,-741261.5713294509,0.0,0.0,0.0,35978973.30939608
2087,2020-01-01,36125548.420570515,34611987.759503,37509660.19359107,36125548.420570515,36125548.420570515,-77958.43554132887,-77958.43554132887,-77958.43554132887,638617.215133733,638617.215133733,638617.215133733,-716575.6506750619,-716575.6506750619,-716575.6506750619,0.0,0.0,0.0,36047589.98502918
2088,2020-01-02,36178557.60259197,34582498.584448464,37519698.73949027,36178557.60259197,36178557.60259197,-41600.20346227165,-41600.20346227165,-41600.20346227165,648037.5147044109,648037.5147044109,648037.5147044109,-689637.7181666826,-689637.7181666826,-689637.7181666826,0.0,0.0,0.0,36136957.399129696
2089,2020-01-03,36231566.78461343,34678604.966827855,37805488.83592749,36231566.78461343,36231566.78461343,-15342.66675079766,-15342.66675079766,-15342.66675079766,645406.8827354002,645406.8827354002,645406.8827354002,-660749.5494861979,-660749.5494861979,-660749.5494861979,0.0,0.0,0.0,36216224.117862634
2090,2020-01-06,36390594.33067778,34977177.55127257,37889090.1869565,36390594.33067778,36390594.33067778,75207.44315462431,75207.44315462431,75207.44315462431,641098.2329851824,641098.2329851824,641098.2329851824,-565890.7898305582,-565890.7898305582,-565890.7898305582,0.0,0.0,0.0,36465801.7738324
2091,2020-01-07,36443603.51269921,35023388.022446245,37993406.139581725,36443603.51269921,36443603.51269921,114876.18246794933,114876.18246794933,114876.18246794933,647695.6421791087,647695.6421791087,647695.6421791087,-532819.4597111593,-532819.4597111593,-532819.4597111593,0.0,0.0,0.0,36558479.69516716
2092,2020-01-08,36496612.69472067,35194424.2025114,38033582.09022244,36496612.69472067,36496612.69472067,138929.2479294281,138929.2479294281,138929.2479294281,638617.2151337281,638617.2151337281,638617.2151337281,-499687.96720430005,-499687.96720430005,-499687.96720430005,0.0,0.0,0.0,36635541.9426501
2093,2020-01-09,36549621.876742125,35256220.5098434,38241817.03869966,36549621.876742125,36549621.876742125,181145.0727367304,181145.0727367304,181145.0727367304,648037.5147050506,648037.5147050506,648037.5147050506,-466892.4419683203,-466892.4419683203,-466892.4419683203,0.0,0.0,0.0,36730766.94947886
2094,2020-01-10,36602631.05876356,35184283.095692456,38267534.11278922,36602631.05876356,36602631.05876356,210592.83812880208,210592.83812880208,210592.83812880208,645406.8827420869,645406.8827420869,645406.8827420869,-434814.0446132848,-434814.0446132848,-434814.0446132848,0.0,0.0,0.0,36813223.89689237
2095,2020-01-13,36761658.60482791,35613560.48079189,38547912.4669213,36761658.60482791,36761658.60482791,294812.3194601163,294812.3194601163,294812.3194601163,641098.2329851455,641098.2329851455,641098.2329851455,-346285.91352502914,-346285.91352502914,-346285.91352502914,0.0,0.0,0.0,37056470.92428803
2096,2020-01-14,36814667.786849365,35583745.569333136,38526054.25339158,36814667.786849365,36814667.786849365,327406.2578414347,327406.2578414347,327406.2578414347,647695.6421775683,647695.6421775683,647695.6421775683,-320289.3843361336,-320289.3843361336,-320289.3843361336,0.0,0.0,0.0,37142074.0446908
2097,2020-01-15,36867676.9688708,35778775.678634286,38662121.927819125,36867676.9688708,36867676.9688708,342214.9056906935,342214.9056906935,342214.9056906935,638617.2151337283,638617.2151337283,638617.2151337283,-296402.3094430348,-296402.3094430348,-296402.3094430348,0.0,0.0,0.0,37209891.874561496
2098,2020-01-16,36920686.15089226,35754724.46616552,38812788.95974539,36920686.15089226,36920686.15089226,373283.2055338442,373283.2055338442,373283.2055338442,648037.5147056906,648037.5147056906,648037.5147056906,-274754.3091718463,-274754.3091718463,-274754.3091718463,0.0,0.0,0.0,37293969.356426105
2099,2020-01-17,36973695.33291371,35914430.349530496,38720016.382555656,36973695.33291371,36973695.33291371,389991.4305692154,389991.4305692154,389991.4305692154,645406.8827405131,645406.8827405131,645406.8827405131,-255415.45217129766,-255415.45217129766,-255415.45217129766,0.0,0.0,0.0,37363686.76348293
2100,2020-01-20,37132722.87897806,36158517.67149544,38989574.77941319,37132722.87897806,37132722.87897806,430055.91957152094,430055.91957152094,430055.91957152094,641098.2329883352,641098.2329883352,641098.2329883352,-211042.3134168142,-211042.3134168142,-211042.3134168142,0.0,0.0,0.0,37562778.79854958
2101,2020-01-21,37185732.0609995,36230532.13482554,39139935.48185683,37185732.0609995,37185732.0609995,447262.68645518296,447262.68645518296,447262.68645518296,647695.6421778261,647695.6421778261,647695.6421778261,-200432.9557226432,-200432.9557226432,-200432.9557226432,0.0,0.0,0.0,37632994.74745468
2102,2020-01-22,37238741.24302095,36090714.86521455,39098308.790482,37238741.24302095,37238741.24302095,447022.2163691507,447022.2163691507,447022.2163691507,638617.2151337235,638617.2151337235,638617.2151337235,-191594.99876457287,-191594.99876457287,-191594.99876457287,0.0,0.0,0.0,37685763.459390104
2103,2020-01-23,37291750.42504239,36292372.60818119,39234354.3965773,37291750.42504239,37291750.42504239,463771.59762055293,463771.59762055293,463771.59762055293,648037.5147063304,648037.5147063304,648037.5147063304,-184265.9170857775,-184265.9170857775,-184265.9170857775,0.0,0.0,0.0,37755522.022662945
2104,2020-01-24,37344759.607063845,36370297.47827636,39247222.433207504,37344759.607063845,37344759.607063845,467261.16741607327,467261.16741607327,467261.16741607327,645406.8827405442,645406.8827405442,645406.8827405442,-178145.71532447095,-178145.71532447095,-178145.71532447095,0.0,0.0,0.0,37812020.77447992
2105,2020-01-27,37503787.15312819,36521827.91597489,39460723.49327488,37503787.15312819,37503787.15312819,477438.65310528374,477438.65310528374,477438.65310528374,641098.2329882983,641098.2329882983,641098.2329882983,-163659.5798830147,-163659.5798830147,-163659.5798830147,0.0,0.0,0.0,37981225.80623347
2106,2020-01-28,37556796.33514965,36521568.62473504,39534251.556536384,37556796.33514965,37556796.33514965,488758.169643079,488758.169643079,488758.169643079,647695.6421771848,647695.6421771848,647695.6421771848,-158937.4725341059,-158937.4725341059,-158937.4725341059,0.0,0.0,0.0,38045554.504792735
2107,2020-01-29,37609805.517171085,36591212.64256048,39495606.77600616,37609805.517171085,37609805.517171085,484934.65570158506,484934.65570158506,484934.65570158506,638617.215133732,638617.215133732,638617.215133732,-153682.5594321468,-153682.5594321468,-153682.5594321468,0.0,0.0,0.0,38094740.17287267
